Source,Subtopic1,Subtopic2,WordType,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example,Present,PresentTranslation,PresentExample,PresentExampleTranslation,Preteritum,PreteritumTranslation,PreteritumExample,PreteritumExampleTranslation,Supinium,SupiniumTranslation,SupiniumExample,SupiniumExampleTranslation,ID,SwedishExampleNote,PresentExampleNote,PreteritumExampleNote,SupiniumExampleNote
Kelly List,A1,1201 to 1300,Noun,En Utbildningsminister,,"education minister, secretary of education, minister of education",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426
Kelly List,A1,1201 to 1300,Noun,En Veckodag,,"weekday, workday, business day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427
Kelly List,A1,1201 to 1300,Noun,Ett Hekto,,"hectogram, hundred grams, weight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
Kelly List,A1,1201 to 1300,Noun,Ett Kvällsmål,,"supper, dinner, late-night snack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429
Kelly List,A1,1201 to 1300,Noun,Ett Månadsskifte,,"month-end, turn-of-the-month, monthend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430
Kelly List,A1,1201 to 1300,Noun,Ett Mellanmål,,"snack, bite, refreshment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431
Kelly List,A1,1201 to 1300,Noun,Ett Milligram,,"milligram, mg, unit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432
Kelly List,A1,1201 to 1300,Noun,Ett Ögonlock,,"eyelid, lid, nictitating membrane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433
Kelly List,A1,1201 to 1300,Noun,Fem,,"five, pentad, quintet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434
Kelly List,A1,1201 to 1300,Noun,Fjärde,,"fourth, quarter, quaternary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
Kelly List,A1,1201 to 1300,Noun,Hörsel,,"hearing, audition, auditory sense",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436
Kelly List,A1,1201 to 1300,Noun,Hundra,,"hundred, century, centum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
Kelly List,A1,1201 to 1300,Noun,Inrikespolitik,,"domestic policy, internal policy, national affairs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438
Kelly List,A1,1201 to 1300,Noun,Känsel,,"touch, sensation, feeling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
Kelly List,A1,1201 to 1300,Noun,Miljard,,"billion, milliard, giga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
Kelly List,A1,1201 to 1300,Noun,Miljon,,"million, meg, megamillion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
Kelly List,A1,1201 to 1300,Noun,Nordost,,"northeast, northeastern, north-east",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442
Kelly List,A1,1201 to 1300,Noun,Pingst,,"Pentecost, Whitsun, Whitsunday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443
Kelly List,A1,1201 to 1300,Noun,Syd,,"south, southern, southerly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
Kelly List,A1,1201 to 1300,Noun,Sydöst,,"southeast, southeastern, south-east",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
Kelly List,A1,1201 to 1300,Noun,Sydväst,,"southwest, southwesterly, southwestward",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446
Kelly List,A1,1201 to 1300,Noun,Tio,,"ten, decade, decenary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447
Kelly List,A1,1201 to 1300,Noun,Tredje,,"third, tertiary, threefold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448
Kelly List,A1,1201 to 1300,Noun,Två,,"two, pair, couple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
Kelly List,A1,1201 to 1300,Numeral,Andra,,"other, second, different",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450
Kelly List,A1,1201 to 1300,Numeral,Arton,,"eighteen, 18, XVIII",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451
Kelly List,A1,1201 to 1300,Numeral,Åttio,,"eighty, fourscore, LXXX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452
Kelly List,A1,1201 to 1300,Numeral,Åttonde,,"eighth, 8th, octavo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453
Kelly List,A1,1201 to 1300,Numeral,Elva,,"eleven, undecim, undenary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454
Kelly List,A1,1201 to 1300,Numeral,Femte,,"fifth, 5th, quaternary+one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455
Kelly List,A1,1201 to 1300,Numeral,Femtio,,"fifty, half-hundred, 50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456
Kelly List,A1,1201 to 1300,Numeral,Femton,,"fifteen, 15, XV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457
Kelly List,A1,1201 to 1300,Numeral,Fjorton,,"fourteen, 14, XIV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458
Kelly List,A1,1201 to 1300,Numeral,Första,,"first, initial, primary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459
Kelly List,A1,1201 to 1300,Numeral,Fyra,,"four, quad, quartet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
Kelly List,A1,1201 to 1300,Numeral,Fyrtio,,"forty, 40, four-tens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461
Kelly List,A1,1201 to 1300,Numeral,Hundratusen,,"hundred thousand, 100000, lakh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462
Kelly List,A1,1201 to 1300,Numeral,Nio,,"nine, IX, nonary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463
Kelly List,A1,1201 to 1300,Numeral,Nionde,,"ninth, 9th, ninthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464
Kelly List,A1,1201 to 1300,Numeral,Nittio,,"ninety, fourscore and ten, nine tens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
Kelly List,A1,1201 to 1300,Numeral,Nitton,,"nineteen, 19, decennovenary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466
Kelly List,A1,1201 to 1300,Numeral,Sextio,,"sixty, threescore, LX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
Kelly List,A1,1201 to 1300,Numeral,Sexton,,"sixteen, 16, XVI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
Kelly List,A1,1201 to 1300,Numeral,Sjätte,,"sixth, 6th, senary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
Kelly List,A1,1201 to 1300,Numeral,Sjunde,,"seventh, 7th, septenary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470
Kelly List,A1,1201 to 1300,Numeral,Sjuttio,,"seventy, threescore and ten, 70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471
Kelly List,A1,1201 to 1300,Numeral,Sjutton,,"seventeen, XVII, 17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
Kelly List,A1,1201 to 1300,Numeral,Tionde,,"tenth, 10th, decimus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473
Kelly List,A1,1201 to 1300,Numeral,Tjugo,,"twenty, score, twenties",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
Kelly List,A1,1201 to 1300,Numeral,Tolv,,"twelve, dozen, twelvesome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475
Kelly List,A1,1201 to 1300,Numeral,Trettio,,"thirty, 30, XXX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476
Kelly List,A1,1201 to 1300,Numeral,Tretton,,"thirteen, baker's dozen, long dozen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477
Kelly List,A1,1201 to 1300,Proper name,Europa,,"Europe, continent, mainland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478
Kelly List,A1,1201 to 1300,Proper name,Göteborg,,"Gothenburg, Gottenburg, Gothland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479
Kelly List,A1,1201 to 1300,Proper name,Grekland,,"Greece, Hellas, Hellada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480
Kelly List,A1,1201 to 1300,Proper name,Kina,,"China, Middle Kingdom, Cathay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481
Kelly List,A1,1201 to 1300,Proper name,Norge,,"Norway, Norse, Nordic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482
Kelly List,A1,1201 to 1300,Proper name,Polen,,"Poland, Republic of Poland, Polish state",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483
Kelly List,A1,1201 to 1300,Proper name,Ryssland,,"Russia, Russian Federation, RF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484
Kelly List,A1,1201 to 1300,Proper name,Stockholm,,"Stockholm, capital, metropolis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485
Kelly List,A1,1201 to 1300,Proper name,Storbritannien,,"United Kingdom, Britain, UK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486
Kelly List,A1,1201 to 1300,Verb,Att Blogga,,"blog, post, write",,,,,,,,,,,,,,,,,,,,,,,,bloggar,"blogs, writes, posts ",Jag bloggar varje dag.,I blog every day.,bloggade," blogged, wrote, posted ",Han bloggade om resan.,He blogged about the trip.,bloggat," blogged, written, posted",Hon har bloggat i tre år.,She has blogged for three years.,487
Kelly List,A1,201 to 300,Adjective,Dålig,,"bad, poor, inferior",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488
Kelly List,A1,201 to 300,Adjective,Ekonomisk,,"economic, financial, thrifty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489
Kelly List,A1,201 to 300,Adjective,Enda,,"only, single, sole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490
Kelly List,A1,201 to 300,Adjective,Lång,,"long, tall, lengthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491
Kelly List,A1,201 to 300,Adjective,Politisk,,"political, civic, governmental",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492
Kelly List,A1,201 to 300,Adjective,Svår,,"hard, difficult, tough",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493
Kelly List,A1,201 to 300,Adverb,Alltid,,"always, constantly, forever",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494
Kelly List,A1,201 to 300,Adverb,Alltså,,"therefore, thus, consequently",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495
Kelly List,A1,201 to 300,Adverb,Ändå,,"still, nevertheless, anyway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496
Kelly List,A1,201 to 300,Adverb,Dessutom,,"besides, furthermore, moreover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497
Kelly List,A1,201 to 300,Adverb,Endast,,"only, solely, exclusively",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498
Kelly List,A1,201 to 300,Adverb,Faktiskt,,"actually, really, indeed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499
Kelly List,A1,201 to 300,Adverb,Fortfarande,,"still, yet, even",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
Kelly List,A1,201 to 300,Adverb,Ganska,,"quite, rather, fairly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501
Kelly List,A1,201 to 300,Adverb,Gärna,,"gladly, willingly, readily",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502
Kelly List,A1,201 to 300,Adverb,Igen,,"again, anew, once more",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503
Kelly List,A1,201 to 300,Adverb,Lika,,"equally, alike, same",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504
Kelly List,A1,201 to 300,Adverb,Sent,,"late, tardy, delayed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505
Kelly List,A1,201 to 300,Adverb,Tidigare,,"previously, earlier, formerly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506
Kelly List,A1,201 to 300,Adverb,Väldigt,,"very, extremely, incredibly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507
Kelly List,A1,201 to 300,Adverb,Verkligen,,"really, actually, truly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
Kelly List,A1,201 to 300,Adverb,Vidare,,"further, furthermore, moreover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509
Kelly List,A1,201 to 300,Conj,Samt,,"and, also, plus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510
Kelly List,A1,201 to 300,Noun,En Blogg,,"blog, weblog, journal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511
Kelly List,A1,201 to 300,Noun,En Grupp,,"group, cluster, collection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512
Kelly List,A1,201 to 300,Noun,En Lag,,"law, statute, act",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513
Kelly List,A1,201 to 300,Noun,En Miljon,,"million, meg, thousand-thousand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514
Kelly List,A1,201 to 300,Noun,En Möjlighet,,"possibility, opportunity, chance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515
Kelly List,A1,201 to 300,Noun,En Peng,,"coin, money, cash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516
Kelly List,A1,201 to 300,Noun,En Plats,,"place, location, spot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517
Kelly List,A1,201 to 300,Noun,En Skola,,"school, academy, college",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518
Kelly List,A1,201 to 300,Noun,En Stad,,"city, town, municipality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519
Kelly List,A1,201 to 300,Noun,En Stat,,"state, nation, country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520
Kelly List,A1,201 to 300,Noun,En Väg,,"way, road, path",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521
Kelly List,A1,201 to 300,Noun,En Vecka,,"week, sennight, hebdomad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522
Kelly List,A1,201 to 300,Noun,Ett Ägg,,"egg, ovum, gamete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523
Kelly List,A1,201 to 300,Noun,Ett Arbete,,"work, job, labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524
Kelly List,A1,201 to 300,Noun,Ett Beslut,,"decision, resolution, judgment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525
Kelly List,A1,201 to 300,Noun,Ett Företag,,"company, business, firm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526
Kelly List,A1,201 to 300,Noun,Ett Förslag,,"proposal, suggestion, recommendation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527
Kelly List,A1,201 to 300,Noun,Ett Inlägg,,"post, entry, contribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528
Kelly List,A1,201 to 300,Noun,Ett Mål,,"goal, target, objective",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529
Kelly List,A1,201 to 300,Noun,Ett Namn,,"name, title, designation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530
Kelly List,A1,201 to 300,Noun,Ett Område,,"area, region, zone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531
Kelly List,A1,201 to 300,Noun,Ett Ord,,"word, term, expression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532
Kelly List,A1,201 to 300,Noun,Ett Par,,"couple, pair, duo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533
Kelly List,A1,201 to 300,Noun,Ett Parti,,"party, faction, group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534
Kelly List,A1,201 to 300,Noun,Ett Samhälle,,"society, community, public",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535
Kelly List,A1,201 to 300,Noun,Ett Tag,,"grip, hold, grasp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536
Kelly List,A1,201 to 300,Noun,Kl. (Klockan),,"clock, watch, timepiece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537
Kelly List,A1,201 to 300,Noun,Möjlig,,"possible, feasible, achievable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538
Kelly List,A1,201 to 300,Noun,Politik,,"politics, government, policy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539
Kelly List,A1,201 to 300,Noun,Utveckling,,"development, progress, growth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540
Kelly List,A1,201 to 300,Particle,Bort,,"away, gone, off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541
Kelly List,A1,201 to 300,Particle,Ner,,"down, below, beneath",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542
Kelly List,A1,201 to 300,Prep,För,,"before, previously, earlier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543
Kelly List,A1,201 to 300,Prep,Hos,,"at, with, by",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544
Kelly List,A1,201 to 300,Prep,Ur,,"out of, from, off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545
Kelly List,A1,201 to 300,Pronoun,Er,,"your, yours, yourselves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546
Kelly List,A1,201 to 300,Pronoun,Ja,,"yes, indeed, certainly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547
Kelly List,A1,201 to 300,Pronoun,Många,,"many, numerous, multiple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548
Kelly List,A1,201 to 300,Pronoun,Som,,"as, while, when",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549
Kelly List,A1,201 to 300,Subj,Även Om,,"even though, although, despite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550
Kelly List,A1,201 to 300,Subj,Genom Att,,"by, through, via",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551
Kelly List,A1,201 to 300,Subj,Innan,,"before, prior, previous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552
Kelly List,A1,201 to 300,Subj,Så Att,,"so that, in order that, so",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553
Kelly List,A1,201 to 300,Verb,Att Ämna,Att ämna är inte samma sak som att göra.,"intend, plan, aim",To intend is not the same thing as to do.,,,,,,,,,,,,,,,,,,,,,,,ämnar,"intends, plans, aims ",Jag ämnar resa nu.,I intend to travel now.,ämnade," intended, planned, purposed ",Hon ämnade svara.,She intended to answer.,ämnat," intended, planned, aimed",Vi har ämnat ringa.,We have intended to call.,554
Kelly List,A1,201 to 300,Verb,Att Bära,Jag kan hjälpa dig att bära väskan.,"carry, bear, transport",I can help you carry the bag.,,,,,,,,,,,,,,,,,,,,,,,bär,"carries, bears, supports ",Jag bär min väska.,I carry my bag.,bar," carried, bore, supported ",Han bar en låda.,He carried a box.,burit," carried, borne, supported",Vi har burit möbler.,We have carried furniture.,555
Kelly List,A1,201 to 300,Verb,Att Bruka,Det är vanligt att bruka allvar.,"use, employ, utilize",It is common to be serious.,,,,,,,,,,,,,,,,,,,,,,,brukar,"usually, typically, habitually ",Jag brukar dricka kaffe.,I usually drink coffee.,brukade," used to, was/were in the habit of, tended to ",Han brukade spela fotboll.,He used to play soccer.,brukat," used, practiced, utilized",Vi har brukat jorden länge.,We have cultivated the land for a long time.,556
Kelly List,A1,201 to 300,Verb,Att Bygga,,"build, construct, assemble",,,,,,,,,,,,,,,,,,,,,,,,bygger,"builds, constructs, creates ",De bygger ett hus.,They are building a house.,byggde," built, constructed, created ",Han byggde en koja.,He built a hut.,byggt," built, constructed, created",Vi har byggt en mur.,We have built a wall.,557
Kelly List,A1,201 to 300,Verb,Att Dra,Kan du hjälpa mig att dra bordet?,"pull, drag, draw",Can you help me pull the table?,,,,,,,,,,,,,,,,,,,,,,,drar,"pulls, drags, tugs ",Jag drar i snöret.,I pull the string.,drog," pulled, dragged, tugged ",Han drog i dörren.,He pulled the door.,dragit," pulled, dragged, tugged",Vi har dragit vagnen.,We have pulled the wagon.,558
Kelly List,A1,201 to 300,Verb,Att Ena,,"unite, join, combine",,,,,,,,,,,,,,,,,,,,,,,,enar,"unites, joins, combines ",De enar folket.,They unite the people.,enade," united, joined, combined ",Han enade länderna.,He united the countries.,enat," united, joined, combined",De har enat familjen.,They have united the family.,559
Kelly List,A1,201 to 300,Verb,Att Följa,,"follow, pursue, accompany",,,,,,,,,,,,,,,,,,,,,,,,följer,"follows, pursues, observes ",Jag följer dig.,I follow you.,följde," followed, pursued, observed ",Han följde efter henne.,He followed after her.,följt," followed, pursued, observed",Vi har följt reglerna.,We have followed the rules.,560
Kelly List,A1,201 to 300,Verb,Att Förstå,Det är viktigt att försöka förstå varandra.,"understand, comprehend, grasp",It is important to try to understand each other.,,,,,,,,,,,,,,,,,,,,,,,förstår,"understands, comprehends, grasps ",Jag förstår svenska.,I understand Swedish.,förstod," understood, comprehended, grasped ",Jag förstod ingenting.,I understood nothing.,förstått," understood, comprehended, grasped",Jag har förstått allt.,I have understood everything.,561
Kelly List,A1,201 to 300,Verb,Att Fortsätta,,"continue, proceed, resume",,,,,,,,,,,,,,,,,,,,,,,,fortsätter,"continues, persists, proceeds ",Jag fortsätter att läsa.,I continue reading.,fortsatte," continued, persisted, proceeded ",De fortsatte sin resa.,They continued their journey.,fortsatt," continued, persisted, proceeded",Vi har fortsatt arbeta.,We have continued working.,562
Kelly List,A1,201 to 300,Verb,Att Gälla,,"apply, hold, obtain",,,,,,,,,,,,,,,,,,,,,,,,gäller,"applies, pertains, concerns ",Biljetten gäller idag.,The ticket is valid today.,gällde," applied, pertained, concerned ",Lagen gällde då.,The law applied then.,gällt," applied, pertained, concerned",Det har gällt länge.,It has been valid for a long time.,563
Kelly List,A1,201 to 300,Verb,Att Hända,Vad kan hända?,"happen, occur, take place",What can happen?,,,,,,,,,,,,,,,,,,,,,,,händer,"happens, occurs, transpires ",Vad händer nu?,What is happening now?,hände," happened, occurred, took place ",Vad hände igår?,What happened yesterday?,hänt," happened, occurred, transpired",Inget har hänt.,Nothing has happened.,564
Kelly List,A1,201 to 300,Verb,Att Hitta,,"find, discover, locate",,,,,,,,,,,,,,,,,,,,,,,,hittar,"finds, discovers, locates ",Jag hittar mina nycklar.,I find my keys.,hittade," found, discovered, located ",Han hittade en bok.,He found a book.,hittat," found, discovered, located",De har hittat hem.,They have found their way home.,565
Kelly List,A1,201 to 300,Verb,Att Höra,,"hear, listen, perceive",,,,,,,,,,,,,,,,,,,,,,,,hör,"hear, perceive, catch ",Jag hör en fågel.,I hear a bird.,hörde," heard, perceived, caught ",Jag hörde ett ljud.,I heard a noise.,hört," heard, detected, noticed",Jag har hört musiken.,I have heard the music.,566
Kelly List,A1,201 to 300,Verb,Att Innebära,,"imply, involve, mean",,,,,,,,,,,,,,,,,,,,,,,,innebär,"means, involves, entails ",Det innebär problem.,It means problems.,innebar," meant, involved, entailed ",Det innebar tur.,It meant luck.,inneburit," meant, involved, entailed",Det har inneburit jobb.,It has meant work.,567
Kelly List,A1,201 to 300,Verb,Att Kalla,,"call, name, summon",,,,,,,,,,,,,,,,,,,,,,,,kallar,"calls, names, labels ",De kallar honom för Olle.,They call him Olle.,kallade," called, named, dubbed ",Hon kallade på hjälp.,She called for help.,kallat," called, named, termed",Vi har kallat till ett möte.,We have called a meeting.,568
Kelly List,A1,201 to 300,Verb,Att Kapa,Vi behöver kapa grenarna på trädet.,"cut, chop, sever",We need to cut the branches on the tree.,,,,,,,,,,,,,,,,,,,,,,,kapar,"cuts, chops, severs ",Han kapar grenen.,He cuts the branch.,kapade," cut, chopped, severed ",De kapade trädet.,They cut the tree.,kapat," cut, chopped, severed",Vi har kapat ved.,We have cut wood.,569
Kelly List,A1,201 to 300,Verb,Att Kräva,,"require, demand, necessitate",,,,,,,,,,,,,,,,,,,,,,,,kräver,"demands, requires, insists ",Jobbet kräver mycket tid.,The job requires a lot of time.,krävde," demanded, required, insisted ",Han krävde ett svar.,He demanded an answer.,krävt," demanded, required, insisted",De har krävt förändring.,They have demanded change.,570
Kelly List,A1,201 to 300,Verb,Att Lämna,,"leave, depart, quit",,,,,,,,,,,,,,,,,,,,,,,,lämnar,"leaves, departs, quits ",Jag lämnar bussen nu.,I am leaving the bus now.,lämnade," left, departed, exited ",Han lämnade festen tidigt.,He left the party early.,lämnat," left, departed, gone",Vi har lämnat nycklarna.,We have left the keys.,571
Kelly List,A1,201 to 300,Verb,Att Lära,,"learn, study, educate",,,,,,,,,,,,,,,,,,,,,,,,lär sig,"learns, studies, acquires ",Jag lär mig svenska.,I learn Swedish.,lärde sig," learned, studied, acquired ",Han lärde sig simma.,He learned to swim.,lärt sig," learned, studied, acquired",Vi har lärt oss mycket.,We have learned a lot.,572
Kelly List,A1,201 to 300,Verb,Att Leda,,"lead, guide, direct",,,,,,,,,,,,,,,,,,,,,,,,leder,"leads, guides, directs ",Han leder gruppen.,He leads the group.,ledde," led, guided, directed ",Hon ledde vägen.,She led the way.,lett," led, guided, directed",De har lett projektet.,They have led the project.,573
Kelly List,A1,201 to 300,Verb,Att Leva,Det är viktigt att leva livet fullt ut.,"live, exist, dwell",It is important to live life to the fullest.,,,,,,,,,,,,,,,,,,,,,,,lever,"lives, resides, dwells ",Jag lever ett bra liv.,I live a good life.,levde," lived, resided, dwelt ",Han levde i Stockholm.,He lived in Stockholm.,levt," lived, resided, dwelt",De har levt här länge.,They have lived here for a long time.,574
Kelly List,A1,201 to 300,Verb,Att Lyckas,,"succeed, prosper, thrive",,,,,,,,,,,,,,,,,,,,,,,,lyckas,"succeeds, thrives, prospers ",Han lyckas med testet.,He succeeds with the test.,lyckades," succeeded, flourished, triumphed ",Hon lyckades vinna matchen.,She succeeded in winning the match.,lyckats," succeeded, achieved, accomplished",Vi har lyckats bra.,We have succeeded well.,575
