Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Rivstart B1+B2,Ordkort,Kapitel 1,öka,Företaget vill öka sin vinst i år.,"to increase, to grow, to accelerate",The company wants to increase its profit this year.,aumentar,La empresa quiere aumentar sus beneficios este año.,افزایش,این شرکت قصد دارد امسال سود خود را افزایش دهد.,αύξηση,Η εταιρεία θέλει να αυξήσει τα κέρδη της φέτος.,збільшення,Компанія хоче збільшити свій прибуток цього року.,увеличивать,Компания хочет увеличить прибыль в этом году.,बढ़ोतरी,कंपनी इस वर्ष अपना लाभ बढ़ाना चाहती है।,বৃদ্ধি,কোম্পানিটি এই বছর তার মুনাফা বাড়াতে চায়।,rritje,Kompania synon të rrisë fitimet e saj këtë vit.,arttırmak,Şirket bu yıl kârını artırmayı hedefliyor.,bertambah,Syarikat itu mahu meningkatkan keuntungannya pada tahun ini.,pagtaas,Nais ng kumpanya na madagdagan ang kita nito ngayong taon.
Rivstart B1+B2,Ordkort,Kapitel 1,ordna,Kan du ordna ett möte till nästa vecka?,"to arrange, to organize, to fix",Can you arrange a meeting for next week?,arreglar,¿Podrías concertar una reunión para la próxima semana?,ترتیب دادن,میشه یه جلسه برای هفته آینده ترتیب بدی؟,κανονίζω,Μπορείτε να κανονίσετε μια συνάντηση για την επόμενη εβδομάδα;,організувати,Чи можете ви домовитися про зустріч на наступний тиждень?,договариваться,Можете ли вы организовать встречу на следующей неделе?,व्यवस्थित करना,क्या आप अगले सप्ताह के लिए एक बैठक की व्यवस्था कर सकते हैं?,ব্যবস্থা করা,তুমি কি আগামী সপ্তাহের জন্য একটা মিটিং এর ব্যবস্থা করতে পারো?,rregulloj,A mund të caktoni një takim për javën tjetër?,düzenlemek,Önümüzdeki hafta için bir toplantı ayarlayabilir misiniz?,mengatur,Bolehkah anda mengatur mesyuarat untuk minggu depan?,ayusin,Maaari ka bang mag-ayos ng pagpupulong para sa susunod na linggo?
Rivstart B1+B2,Ordkort,Kapitel 1,orka,"Jag orkar inte gå ut ikväll, jag är för trött.","to have the energy, to manage, to cope","I don't have the energy to go out tonight, I'm too tired.",energía,"No puedo salir esta noche, estoy muy cansado.",انرژی,امشب نمی‌تونم برم بیرون، خیلی خسته‌ام.,ενέργεια,"Δεν μπορώ να βγω έξω απόψε, είμαι πολύ κουρασμένος.",енергія,"Я не можу вийти сьогодні ввечері, я надто втомився-втомилася.",энергия,"Я не смогу сегодня выйти, я слишком устал.",ऊर्जा,"मैं आज रात बाहर नहीं जा सकता, मैं बहुत थक गया हूँ।",শক্তি,"আমি আজ রাতে বাইরে যেতে পারব না, আমি খুব ক্লান্ত।",energji,"Nuk mund të dal sonte, jam shumë i lodhur.",enerji,"Bu gece dışarı çıkamıyorum, çok yorgunum.",tenaga,"Saya tidak boleh keluar malam ini, saya terlalu letih.",enerhiya,"Hindi ako makalabas ngayong gabi, pagod na pagod ako."
Rivstart B1+B2,Ordkort,Kapitel 1,påverka,Vädret kan påverka ditt humör.,"to influence, to affect, to impact",The weather can affect your mood.,afectar,El clima puede afectar tu estado de ánimo.,تحت تأثیر قرار دادن,آب و هوا می‌تواند بر خلق و خوی شما تأثیر بگذارد.,επηρεάζω,Ο καιρός μπορεί να επηρεάσει τη διάθεσή σας.,впливати,Погода може впливати на ваш настрій.,оказывать воздействие,Погода может влиять на ваше настроение.,चाहना,मौसम आपके मूड को प्रभावित कर सकता है।,প্রভাবিত করা,আবহাওয়া আপনার মেজাজকে প্রভাবিত করতে পারে।,ndikim,Moti mund të ndikojë në humorin tuaj.,etkilemek,Hava durumu ruh halinizi etkileyebilir.,mempengaruhi,Cuaca boleh menjejaskan mood anda.,makakaapekto,Ang panahon ay maaaring makaapekto sa iyong kalooban.
Rivstart B1+B2,Ordkort,Kapitel 1,pröva,Vill du pröva den här nya osten?,"to try, to test, to sample",Do you want to try this new cheese?,intentar,¿Quieres probar este nuevo queso?,سعی کنید,دلت می‌خواد این پنیر جدید رو امتحان کنی؟,δοκιμή,Θέλετε να δοκιμάσετε αυτό το νέο τυρί;,спробувати,Хочете спробувати цей новий сир?,пытаться,Хотите попробовать этот новый сыр?,कोशिश,क्या आप इस नए पनीर को आज़माना चाहते हैं?,চেষ্টা করুন,তুমি কি এই নতুন পনিরটা চেষ্টা করে দেখতে চাও?,provo,Doni ta provoni këtë djathë të ri?,denemek,Bu yeni peyniri denemek ister misiniz?,cubalah,Adakah anda ingin mencuba keju baru ini?,subukan,Gusto mo bang subukan ang bagong keso na ito?
Rivstart B1+B2,Ordkort,Kapitel 1,röra på sig,Det är viktigt att röra på sig varje dag.,"to move (oneself), to get moving, to exercise",It's important to move every day.,cambiar de lugar,Es importante moverse todos los días.,حرکت به اطراف,مهم است که هر روز حرکت کنید.,κινούμαι,Είναι σημαντικό να κινείστε κάθε μέρα.,пересуватися,Важливо рухатися щодня.,двигаться вокруг,Важно двигаться каждый день.,चारों ओर घूमें,हर दिन गतिशील रहना महत्वपूर्ण है।,ঘুরে বেড়ানো,প্রতিদিন নড়াচড়া করা গুরুত্বপূর্ণ।,lëviz përreth,Është e rëndësishme të lëvizësh çdo ditë.,hareket etmek,Her gün hareket etmek önemlidir.,bergerak-gerak,Adalah penting untuk bergerak setiap hari.,gumalaw sa paligid,Mahalagang gumalaw araw-araw.
Rivstart B1+B2,Ordkort,Kapitel 1,skapa,Hon gillar att skapa konst på sin fritid.,"to create, to make, to produce",She likes to create art in her free time.,crear,A ella le gusta crear arte en su tiempo libre.,ایجاد کردن,او دوست دارد در اوقات فراغتش آثار هنری خلق کند.,δημιουργώ,Της αρέσει να δημιουργεί τέχνη στον ελεύθερο χρόνο της.,створити,Вона любить створювати мистецтво у вільний час.,создавать,В свободное время она любит заниматься творчеством.,बनाएं,वह अपने खाली समय में कला सृजन करना पसंद करती हैं।,তৈরি করা,সে তার অবসর সময়ে শিল্পকর্ম তৈরি করতে পছন্দ করে।,krijoj,Ajo pëlqen të krijojë art në kohën e saj të lirë.,yaratmak,Boş zamanlarında sanat yaratmayı seviyor.,cipta,Dia suka mencipta seni pada masa lapangnya.,lumikha,Gusto niyang lumikha ng sining sa kanyang libreng oras.
Rivstart B1+B2,Ordkort,Kapitel 1,skicka,"Kan du skicka mig saltet, tack?","to send, to pass, to forward","Can you pass me the salt, please?",enviar,¿Podrías pasarme la sal por favor?,ارسال,میشه لطفا نمک رو بهم بدی؟,στέλνω,"Μπορείτε να μου δώσετε το αλάτι, παρακαλώ;",відправити,"Чи не могли б ви передати мені сіль, будь ласка?",отправлять,"Передайте мне, пожалуйста, соль.",भेजना,क्या आप कृपया मुझे नमक देंगे?,পাঠান,দয়া করে কি তুমি আমাকে লবণটা দিতে পারবে?,dërgoj,"A mund të më jepni kripën, ju lutem?",Göndermek,Tuzunu uzatabilir misin lütfen?,hantar,Boleh tolong berikan saya garam?,ipadala,"Maaari mo bang ipasa sa akin ang asin, mangyaring?"
Rivstart B1+B2,Ordkort,Kapitel 1,skynda,Vi måste skynda oss så vi inte missar bussen.,"to hurry, to hasten, to rush",We have to hurry so we don't miss the bus.,apurarse,Tenemos que darnos prisa para no perder el autobús.,عجله,باید عجله کنیم تا اتوبوس را از دست ندهیم.,βιασύνη,Πρέπει να βιαστούμε για να μην χάσουμε το λεωφορείο.,поспішати,"Нам треба поспішати, щоб не запізнитися на автобус.",торопиться,"Нам нужно торопиться, чтобы не опоздать на автобус.",जल्दी,हमें जल्दी करनी होगी ताकि बस न छूट जाए।,তাড়াতাড়ি করা,বাস মিস না করার জন্য আমাদের তাড়াহুড়ো করতে হবে।,nxito,Duhet të nxitojmë që të mos e humbasim autobusin.,acele etmek,Otobüsü kaçırmamak için acele etmeliyiz.,cepat,Kita kena cepat supaya tak ketinggalan bas.,magmadali,Kailangan na nating magmadali para hindi tayo maiwan ng bus.
Rivstart B1+B2,Ordkort,Kapitel 1,slappa,På semestern vill jag bara slappa på stranden.,"to relax, to laze about, to chill","On vacation, I just want to relax on the beach.",holgazanear,"En vacaciones, sólo quiero relajarme en la playa.",تنبلی کردن,در تعطیلات، فقط می‌خواهم در ساحل استراحت کنم.,χαλαρώνω,"Στις διακοπές, θέλω απλώς να χαλαρώσω στην παραλία.",лінуватися,У відпустці я просто хочу відпочити на пляжі.,бездельничать,В отпуске я просто хочу расслабиться на пляже.,चारों ओर आलसी होना,छुट्टियों में मैं बस समुद्र तट पर आराम करना चाहता हूँ।,অলস হও,"ছুটিতে, আমি কেবল সমুদ্র সৈকতে আরাম করতে চাই।",përtaci,"Me pushime, dua vetëm të relaksohem në plazh.",tembellik etmek,Tatilde sadece sahilde dinlenmek istiyorum.,bermalas-malasan,"Bercuti, saya hanya mahu berehat di pantai.",tamad sa paligid,"Sa bakasyon, gusto ko lang mag-relax sa beach."
Rivstart B1+B2,Ordkort,Kapitel 1,slippa,Jag hoppas jag slipper diska idag.,"to avoid, to be spared, to get out of",I hope I can get out of doing the dishes today.,evitar,Espero no tener que lavar los platos hoy.,اجتناب از,امیدوارم امروز مجبور نباشم ظرف‌ها را بشویم.,αποφεύγω,Ελπίζω να μην χρειαστεί να πλύνω τα πιάτα σήμερα.,уникати,"Сподіваюся, мені сьогодні не доведеться мити посуд.",избегать,"Надеюсь, мне сегодня не придется мыть посуду.",टालना,मुझे आशा है कि आज मुझे बर्तन धोने की ज़रूरत नहीं पड़ेगी।,এড়িয়ে চলুন,আশা করি আজ আমাকে থালা-বাসন মাজতে হবে না।,shmang,Shpresoj të mos më duhet të laj enët sot.,kaçınmak,Umarım bugün bulaşık yıkamak zorunda kalmam.,elakkan,Saya harap saya tidak perlu membasuh pinggan hari ini.,iwasan,Sana hindi ko na kailangang maghugas ngayon.
Rivstart B1+B2,Ordkort,Kapitel 1,svettas,Man svettas mycket när det är varmt.,"to sweat, to perspire",You sweat a lot when it's hot.,sudor,Sudas mucho cuando hace calor.,عرق,وقتی هوا گرم است، زیاد عرق می‌کنید.,ιδρώτας,Ιδρώνεις πολύ όταν κάνει ζέστη.,піт,"Ви сильно потієте, коли спекотно.",пот,"Когда жарко, вы сильно потеете.",पसीना,जब गर्मी होती है तो आपको बहुत पसीना आता है।,ঘাম,গরমে তোমার প্রচুর ঘাম হয়।,djersë,Djersit shumë kur është vapë.,ter,Sıcakta çok terliyorsunuz.,peluh,Anda berpeluh banyak apabila ia panas.,pawis,Pinagpapawisan ka nang husto kapag mainit.
Rivstart B1+B2,Ordkort,Kapitel 1,tappa,Akta så du inte tappar glaset!,"to drop, to lose",Be careful you don't drop the glass!,perder,¡Ten cuidado de no dejar caer el vaso!,از دست دادن,مواظب باش لیوان رو نیندازی زمین!,χάνω,Προσέξτε να μην σας πέσει το ποτήρι!,програти,"Будьте обережні, не впустіть скло!",терять,"Будьте осторожны, не уроните стакан!",खोना,सावधान रहें कि गिलास गिर न जाए!,হারানো,"সাবধান, গ্লাসটা যেন না পড়ে!",humbas,Kini kujdes të mos e rrëzoni gotën!,kaybetmek,Dikkat edin bardağı düşürmeyin!,kalah,Berhati-hati untuk tidak menjatuhkan kaca!,matalo,Mag-ingat na huwag mahulog ang baso!
Rivstart B1+B2,Ordkort,Kapitel 2,ärlig,Var ärlig och säg vad du tycker.,"honest, truthful, sincere",Be honest and say what you think.,honesto,Sé honesto y di lo que piensas.,صادق,صادق باشید و نظرتان را بگویید.,τίμιος,Να είσαι ειλικρινής και να λες αυτό που σκέφτεσαι.,чесний,"Будьте чесними та кажіть, що думаєте.",честный,"Будьте честны и говорите то, что думаете.",ईमानदार,ईमानदार रहें और जो आप सोचते हैं वही कहें।,সৎ,সৎ থাকুন এবং আপনার মতামত বলুন।,i ndershëm,Ji i sinqertë dhe thuaj atë që mendon.,dürüst,Dürüst ol ve ne düşünüyorsan onu söyle.,jujur,Jujurlah dan katakan apa yang anda fikirkan.,tapat,Maging tapat at sabihin kung ano ang iniisip mo.
Rivstart B1+B2,Ordkort,Kapitel 2,äventyrlig,Han gillar att åka på äventyrliga resor.,"adventurous, daring",He likes to go on adventurous trips.,aventurero,A él le gusta hacer viajes de aventura.,ماجراجویانه,او دوست دارد به سفرهای ماجراجویانه برود.,παράτολμος,Του αρέσει να κάνει περιπετειώδη ταξίδια.,авантюрний,Він любить вирушати у захопливі подорожі.,авантюрный,Ему нравятся приключенческие путешествия.,साहसी,उसे साहसिक यात्राओं पर जाना पसंद है।,দুঃসাহসিক,সে দুঃসাহসিক ভ্রমণে যেতে পছন্দ করে।,aventuresk,Ai i pëlqen të shkojë në udhëtime aventureske.,maceracı,Macera dolu gezilere çıkmayı sever.,petualang,Dia suka melakukan perjalanan yang mencabar.,malakas ang loob,Mahilig siyang pumunta sa mga adventurous trip.
Rivstart B1+B2,Ordkort,Kapitel 2,försova sig,Jag försov mig i morse och missade bussen.,to oversleep,I overslept this morning and missed the bus.,dormir demasiado,Esta mañana me quedé dormido y perdí el autobús.,بیش از حد خوابیدن,صبح خواب موندم و اتوبوس رو از دست دادم.,κοιμάμαι πάρα πολύ,Κοιμήθηκα πολύ σήμερα το πρωί και έχασα το λεωφορείο.,проспати,Я проспав сьогодні вранці і запізнився на автобус.,проспать,Сегодня утром я проспал и опоздал на автобус.,अधिक सोना,आज सुबह मैं देर तक सो गया और बस छूट गई।,অতিরিক্ত ঘুমানো,আজ সকালে আমি অতিরিক্ত ঘুমিয়ে পড়েছিলাম এবং বাস মিস করেছি।,fle shumë gjatë,Më zuri gjumi këtë mëngjes dhe e humba autobusin.,fazla uyumak,Bu sabah uyuyakaldım ve otobüsü kaçırdım.,terlebih tidur,Saya terlebih tidur pagi ini dan terlepas bas.,sobrang tulog,Na-overslept ako kaninang umaga at na-miss ko ang bus.
Rivstart B1+B2,Ordkort,Kapitel 2,gå trögt,Affärerna har gått trögt den här månaden.,"to go slowly, to be sluggish",Business has been sluggish this month.,camina despacio,Los negocios han estado lentos este mes.,آهسته راه برو,این ماه کسب و کار کند بوده است.,περπατήστε αργά,Οι δουλειές ήταν άτονες αυτόν τον μήνα.,йти повільно,Цього місяця бізнес йшов повільно.,идти медленно,В этом месяце дела идут медленно.,धीरे - धीरे चलो,इस महीने व्यापार धीमा रहा है।,ধীরে হাঁটো,এই মাসে ব্যবসা ধীরগতির হয়েছে।,ec ngadalë,Biznesi ka qenë i ngadaltë këtë muaj.,yavaşça yürü,Bu ay işler yavaştı.,berjalan perlahan-lahan,Perniagaan agak perlahan pada bulan ini.,dahan-dahang maglakad,Mabagal ang negosyo ngayong buwan.
Rivstart B1+B2,Ordkort,Kapitel 2,kamma sig,Han måste kamma sig innan han går till skolan.,to comb one's hair,He has to comb his hair before he goes to school.,peinarse,Tiene que peinarse antes de ir a la escuela.,شانه کردن خود,او باید قبل از رفتن به مدرسه موهایش را شانه کند.,να χτενίζομαι,Πρέπει να χτενιστεί πριν πάει στο σχολείο.,розчісувати себе,"Він має розчесати волосся, перш ніж піде до школи.",причесываться,"Перед тем как пойти в школу, ему приходится расчесывать волосы.",खुद को कंघी करना,स्कूल जाने से पहले उसे अपने बालों में कंघी करनी पड़ती है।,নিজেকে আঁচড়ানো,স্কুলে যাওয়ার আগে তাকে চুল আঁচড়াতে হয়।,të krehësh veten,Ai duhet të krehë flokët para se të shkojë në shkollë.,kendini taramak,Okula gitmeden önce saçını taramak zorunda.,untuk menyikat diri,Dia perlu menyikat rambutnya sebelum pergi ke sekolah.,magsuklay sa sarili,Kailangan niyang magsuklay ng buhok bago siya pumasok sa paaralan.
Rivstart B1+B2,Ordkort,Kapitel 2,ett ljud,Hörde du det konstiga ljudet från köket?,"a sound, a noise",Did you hear that strange sound from the kitchen?,un sonido,¿Escuchaste ese ruido extraño proveniente de la cocina?,یک صدا,اون صدای عجیب و غریب رو از آشپزخونه شنیدی؟,ένας ήχος,Άκουσες αυτόν τον παράξενο θόρυβο από την κουζίνα;,звук,Ви чули той дивний шум з кухні?,звук,Вы слышали этот странный шум из кухни?,एक आवाज़,क्या आपने रसोई से वह अजीब आवाज सुनी?,একটি শব্দ,রান্নাঘর থেকে কি অদ্ভুত আওয়াজ শুনতে পেলি?,një tingull,A e dëgjove atë zhurmë të çuditshme nga kuzhina?,bir ses,Mutfaktan gelen o garip sesi duydun mu?,satu bunyi,Adakah anda mendengar bunyi aneh dari dapur?,isang tunog,Narinig mo ba ang kakaibang ingay na iyon mula sa kusina?
Rivstart B1+B2,Ordkort,Kapitel 2,lugna sig,Ta ett djupt andetag och försök att lugna dig.,"to calm down, to compose oneself",Take a deep breath and try to calm down.,cálmate,Respira profundamente y trata de calmarte.,آرام باش,نفس عمیق بکشید و سعی کنید خودتان را آرام کنید.,ηρεμώ,Πάρτε μια βαθιά ανάσα και προσπαθήστε να ηρεμήσετε.,заспокойся,Зробіть глибокий вдих і спробуйте заспокоїтися.,успокоиться,Сделайте глубокий вдох и постарайтесь успокоиться.,शांत हो,गहरी साँस लें और खुद को शांत करने का प्रयास करें।,শান্ত হও,গভীর নিঃশ্বাস নিন এবং নিজেকে শান্ত করার চেষ্টা করুন।,qetësohu,Merrni frymë thellë dhe përpiquni të qetësoheni.,sakin ol,Derin bir nefes alın ve kendinizi sakinleştirmeye çalışın.,bertenang,Tarik nafas dalam-dalam dan cuba menenangkan diri.,huminahon ka,Huminga ng malalim at subukang pakalmahin ang iyong sarili.
Rivstart B1+B2,Ordkort,Kapitel 2,glida (ifrån varandra),Paret började glida ifrån varandra efter några år.,"to drift (apart), to glide, to slide",The couple started to drift apart after a few years.,deslizarse (alejándose uno del otro),La pareja comenzó a distanciarse después de unos años.,(از هم) دور شدن (یا لغزیدن),این زوج پس از چند سال شروع به جدایی کردند.,να γλιστράμε (μακριά ο ένας από τον άλλον),Το ζευγάρι άρχισε να απομακρύνεται μετά από λίγα χρόνια.,ковзати (один від одного),Пара почала розходитися через кілька років.,скользить (друг от друга),Через несколько лет пара начала отдаляться.,(एक दूसरे से दूर) खिसकना,कुछ वर्षों के बाद यह दम्पति अलग रहने लगे।,(একে অপরের থেকে দূরে সরে যাওয়া),কয়েক বছর পর এই দম্পতি আলাদা হতে শুরু করে।,të rrëshqasin (larg njëri-tjetrit),Çifti filloi të ndahej pas disa vitesh.,(birbirinden) kaymak,Çift birkaç yıl sonra birbirlerinden uzaklaşmaya başladı.,untuk meluncur (menjauhi satu sama lain),Pasangan itu mula terpisah selepas beberapa tahun.,mag-slide (palayo sa isa't isa),Ang mag-asawa ay nagsimulang maghiwalay pagkatapos ng ilang taon.
Rivstart B1+B2,Ordkort,Kapitel 2,en likhet,Det finns en stor likhet mellan de två systrarna.,"a similarity, a resemblance",There is a great similarity between the two sisters.,una similitud,Hay una gran similitud entre las dos hermanas.,یک شباهت,شباهت زیادی بین این دو خواهر وجود دارد.,μια ομοιότητα,Υπάρχει μεγάλη ομοιότητα μεταξύ των δύο αδελφών.,подібність,Між двома сестрами є велика схожість.,сходство,Между двумя сестрами существует большое сходство.,एक समानता,दोनों बहनों में बहुत समानता है।,একটি সাদৃশ্য,দুই বোনের মধ্যে দারুণ মিল।,një ngjashmëri,Ka një ngjashmëri të madhe midis dy motrave.,bir benzerlik,İki kız kardeş arasında büyük bir benzerlik var.,satu persamaan,Terdapat persamaan yang besar antara dua beradik itu.,isang pagkakatulad,Malaki ang pagkakapareho ng magkapatid.
Rivstart B1+B2,Ordkort,Kapitel 2,taskig,Det var taskigt gjort av honom.,"mean, nasty, (coll.) bad",That was a mean thing for him to do.,de mierda,Fue una cosa horrible de hacer.,مزخرف,کار خیلی زشتی بود.,άθλιος,Ήταν χάλια πράγμα.,паршивий,Це була гидка справа.,паршивый,Это было ужасное дело.,गंदे,यह एक घटिया काम था।,খারাপ,এটা করা একটা জঘন্য কাজ ছিল।,i keq,Ishte një gjë e keqe për t’u bërë.,berbat,Bu çok kötü bir şeydi.,jelek,Ia adalah satu perkara yang buruk untuk dilakukan.,baliw,Ito ay isang masamang bagay na gawin.
Rivstart B1+B2,Ordkort,Kapitel 2,bekväm,Den här soffan är mycket bekväm.,"comfortable, convenient, comfy",This sofa is very comfortable.,cómodo,Este sofá es muy cómodo.,راحت,این مبل خیلی راحته.,άνετος,Αυτός ο καναπές είναι πολύ άνετος.,зручний,Цей диван дуже зручний.,комфортный,Этот диван очень удобный.,आरामदायक,यह सोफा बहुत आरामदायक है।,আরামদায়ক,এই সোফাটি খুবই আরামদায়ক।,i rehatshëm,Ky divan është shumë i rehatshëm.,rahat,Bu kanepe çok rahat.,selesa,Sofa ini sangat selesa.,komportable,Napakakomportable ng sofa na ito.
Rivstart B1+B2,Ordkort,Kapitel 2,gemensam,Vi har ett gemensamt intresse för musik.,"common, mutual, shared",We have a common interest in music.,común,Tenemos un interés común en la música.,رایج,ما علاقه مشترکی به موسیقی داریم.,κοινός,Έχουμε ένα κοινό ενδιαφέρον για τη μουσική.,поширений,У нас спільний інтерес до музики.,общий,У нас общий интерес к музыке.,सामान्य,संगीत में हमारी समान रुचि है।,সাধারণ,সঙ্গীতের প্রতি আমাদের একটা সাধারণ আগ্রহ আছে।,i zakonshëm,Ne kemi një interes të përbashkët në muzikë.,yaygın,Müziğe karşı ortak bir ilgimiz var.,biasa,Kami mempunyai minat yang sama dalam muzik.,karaniwan,Kami ay may isang karaniwang interes sa musika.
Rivstart B1+B2,Ordkort,Kapitel 2,hjälpsam,Tack för att du var så hjälpsam när jag flyttade.,"helpful, supportive, accommodating",Thank you for being so helpful when I moved.,útil,Gracias por ser de tanta ayuda cuando me mudé.,مفید,از اینکه موقع اسباب‌کشی خیلی کمکم کردید ممنونم.,χρήσιμος,Σας ευχαριστώ που ήσασταν τόσο εξυπηρετικοί όταν μετακόμισα.,корисний,"Дякую, що так допомогли мені, коли я переїжджав.",полезный,"Спасибо, что оказали мне такую ​​помощь, когда я переезжал.",मददगार,जब मैं स्थानांतरित हुआ तो इतनी मदद करने के लिए धन्यवाद।,সহায়ক,আমি যখন স্থানান্তরিত হয়েছিলাম তখন এত সহায়তা করার জন্য ধন্যবাদ।,i dobishëm,Faleminderit që më ndihmove kaq shumë kur u zhvendosa.,yardımsever,Taşındığımda bana bu kadar yardımcı olduğunuz için teşekkür ederim.,membantu,Terima kasih kerana banyak membantu semasa saya berpindah.,nakakatulong,Salamat sa pagiging matulungin mo noong lumipat ako.
Rivstart B1+B2,Ordkort,Kapitel 2,upptäcka,De hoppas upptäcka en ny planet.,"to discover, to find out, to spot",They hope to discover a new planet.,descubrir,Esperan descubrir un nuevo planeta.,کشف کردن,آنها امیدوارند سیاره جدیدی کشف کنند.,ανακαλύπτω,Ελπίζουν να ανακαλύψουν έναν νέο πλανήτη.,відкрити,Вони сподіваються відкрити нову планету.,обнаружить,Они надеются открыть новую планету.,खोज करना,वे एक नये ग्रह की खोज की आशा रखते हैं।,আবিষ্কার করা,তারা একটি নতুন গ্রহ আবিষ্কারের আশা করছে।,zbuloj,Ata shpresojnë të zbulojnë një planet të ri.,keşfetmek,Yeni bir gezegen keşfetmeyi umuyorlar.,menemui,Mereka berharap untuk menemui planet baru.,tuklasin,Umaasa silang makatuklas ng bagong planeta.
Rivstart B1+B2,Ordkort,Kapitel 2,utrotningshotad,Den vita tigern är utrotningshotad.,endangered,The white tiger is endangered.,en peligro,El tigre blanco está en peligro de extinción.,در معرض خطر,ببر سفید در معرض خطر انقراض است.,απειλούμενος,Η λευκή τίγρη κινδυνεύει.,під загрозою зникнення,Білий тигр знаходиться під загрозою зникнення.,находящиеся под угрозой исчезновения,Белый тигр находится под угрозой исчезновения.,संकटग्रस्त,सफेद बाघ संकटग्रस्त है।,বিপন্ন,সাদা বাঘ বিপন্ন।,i rrezikuar,Tigri i bardhë është i rrezikuar.,nesli tükenmekte olan,Beyaz kaplan nesli tükenme tehlikesi altında.,terancam,Harimau putih terancam.,nanganganib,Nanganganib ang puting tigre.
Rivstart B1+B2,Ordkort,Kapitel 2,fräck,Det var fräckt av honom att ta den sista kakan!,"cheeky, impudent, brazen",It was cheeky of him to take the last cookie!,fresco,¡Fue descarado de su parte tomar la última galleta!,گستاخ,گستاخی او در برداشتن آخرین کلوچه بود!,θρασύς,Ήταν θράσος εκ μέρους του που πήρε το τελευταίο μπισκότο!,зухвалий,Як нахабно з його боку взяти останнє печиво!,нахальный,Как нагло с его стороны было забрать последнее печенье!,मुखर,आखिरी कुकी लेना उसकी ओर से बहुत ही ढिठाई थी!,নির্লজ্জ,শেষ কুকিটা নেওয়াটা ওর খুব খারাপ লেগেছিল!,i paturpshëm,Ishte paturpësi nga ana e tij që mori biskotën e fundit!,yüzsüz,Son kurabiyeyi alması ne kadar da küstahçaydı!,nakal,Ia adalah nakal baginya untuk mengambil biskut terakhir!,bastos,Ito ay bastos sa kanya upang kunin ang huling cookie!
Rivstart B1+B2,Ordkort,Kapitel 2,håna,Det är elakt att håna andra för deras misstag.,"to mock, to taunt, to deride",It is mean to mock others for their mistakes.,burla,Es mezquino burlarse de los demás por sus errores.,مسخره کردن,مسخره کردن دیگران به خاطر اشتباهاتشان، کار زشتی است.,χλεύη,Είναι άδικο να κοροϊδεύεις τους άλλους για τα λάθη τους.,глузувати,Це підло насміхатися з інших за їхні помилки.,издеваться,Подло высмеивать других за их ошибки.,उपहास,दूसरों की गलतियों का मजाक उड़ाना नीचता है।,উপহাস করা,অন্যদের ভুলের জন্য উপহাস করা জঘন্য কাজ।,tallje,Është e keqe të tallësh të tjerët për gabimet e tyre.,alay etmek,Başkalarının hatalarıyla alay etmek çirkin bir davranıştır.,mengejek,Ia bermaksud untuk mengejek orang lain atas kesilapan mereka.,panunuya,Ito ay ibig sabihin upang kutyain ang iba para sa kanilang mga pagkakamali.
Rivstart B1+B2,Ordkort,Kapitel 2,känna sig,Jag känner mig lite trött idag.,to feel (a certain way),I feel a little tired today.,sentir,Me siento un poco cansado hoy.,احساس,امروز کمی احساس خستگی می‌کنم.,αφή,Νιώθω λίγο κουρασμένος σήμερα.,відчувати,Я сьогодні трохи втомився-втомлена.,чувствовать,Сегодня я чувствую себя немного уставшим.,अनुभव करना,आज मैं थोड़ा थका हुआ महसूस कर रहा हूं।,অনুভব করা,আজ আমার একটু ক্লান্ত লাগছে।,ndjej,Ndihem pak i lodhur sot.,hissetmek,Bugün kendimi biraz yorgun hissediyorum.,rasa,Saya berasa sedikit letih hari ini.,pakiramdam,Medyo nakaramdam ako ng pagod ngayong araw.
Rivstart B1+B2,Ordkort,Kapitel 2,händig,Min pappa är händig och kan laga nästan vad som helst.,"handy, skillful, dexterous",My dad is handy and can fix almost anything.,práctico,Mi papá es muy hábil y puede cocinar casi cualquier cosa.,دستی,پدرم خیلی خوش‌قیافه است و تقریباً هر غذایی را می‌تواند بپزد.,εύχρηστος,Ο μπαμπάς μου είναι εύχρηστος και μπορεί να μαγειρέψει σχεδόν τα πάντα.,зручний,Мій тато — людина спритна і може приготувати майже все.,удобно,Мой папа мастер на все руки и умеет готовить практически всё.,सुविधाजनक,मेरे पिताजी बहुत कुशल हैं और लगभग कुछ भी पका सकते हैं।,সহজলভ্য,আমার বাবা খুব ভালো কাজ করেন এবং প্রায় যেকোনো কিছু রান্না করতে পারেন।,i dobishëm,Babi im është i shkathët dhe di të gatuajë pothuajse çdo gjë.,kullanışlı,Babam beciklidir ve hemen hemen her şeyi pişirebilir.,berguna,Ayah saya pandai dan boleh memasak hampir apa sahaja.,madaling gamitin,Magaling ang tatay ko at kayang magluto ng halos kahit ano.
